Youtuber,Comments,Date
alliebeemac,"I like how everybody keep saying &quot;cut it off&quot; immediately, like it&#39;s not a big thing :D like she would not probably faint cuz of the pain, while walkers are everywhere.... Like AJ should not bandage the wound, so she will not bleed out after like 2 seconds.... <br>After AJ cut it off, clem probably stayed there for hours<br><br>(just to be clear: I said the same :D)",2019-03-28T22:36:00Z
alliebeemac,My sweet pea 💔 I&#39;m so proud of her!  Seeing how much she grew from that little girl we meet in the first episode.. my heart,2019-03-27T20:29:48Z
alliebeemac,"Me: <b>Ugly cries for about ten minutes</b> <br>Skybound: &quot;Oh, she&#39;s alive. Did you enjoy your misery?&quot;<br>Me: <b>Cries some more</b>",2019-04-17T04:45:32Z
alliebeemac,"7 years. I practically grew up alongside Clem. Goddamn, this hit me harder than I thought.",2019-03-28T00:43:15Z
alliebeemac,"It&#39;s alright to cry Allie, we all cried at Arthur&#39;s Death and we all cried at this part.",2019-03-27T21:06:22Z
alliebeemac,"Wow, another underrated youtuber that deserves way more subscribers.",2019-04-04T04:51:29Z
alliebeemac,"I already broke down sobbing yesterday over this moment, but your crying made me tear up all over again. <br>Can’t remember when I last cried so hard.",2019-03-27T21:41:10Z
alliebeemac,They really pulled through with this ending.. I was crying like crazy but I loved this conclusion to the series!,2019-03-27T22:33:43Z
alliebeemac,Great episode :) looking forward to the finale.,2019-03-28T05:37:02Z
alliebeemac,We&#39;re here for you Allie &lt;3,2019-03-27T21:10:49Z
alliebeemac,Playing this game since day one of season 1 is a years of an emotional rollercoaster...,2020-04-01T01:06:21Z
alliebeemac,"This esp really destroyed me, Clem feels like that little sister you grew up with, you watched her grow, she were there for her every step of the way, its so crazy how amazing this game has been built",2019-03-27T20:59:22Z
alliebeemac,I think u are the only youtuber that really gets emotional on a game. Most youtubers just make fake emotions on purpose or for views. I can see u have true fun in this game and we love that.,2019-04-08T04:54:31Z
alliebeemac,"I subscribed to you because these last two parts. I had the same reaction, and still think about it weeks later. Thanks for showing real emotion.",2019-06-26T23:51:46Z
alliebeemac,I was crying right there with you. Damn you tale tails.,2019-03-27T21:58:25Z
alliebeemac,I like the detail of changing Clem&#39;s and AJ text colors,2019-04-07T15:18:18Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=EVw5appJHbg&amp;t=12m21s"">12:21</a> When Lee was bit, walkers started ignoring him well before he turned, and Lee acted like himself right up until the end.",2019-06-10T05:15:49Z
alliebeemac,Honestly for a second i thought you lost it at the end😂😂😂 but i feel what you been through,2020-08-12T21:48:34Z
alliebeemac,Watched about idk 4 or 5 gameplays of this episode and this scene doesn&#39;t get easier then when i first saw it I was like this is gonna hit Alli HARD! But I do have a theory about this whole thing in the end,2019-03-27T20:50:12Z
alliebeemac,Seriously one of greatest series of all time!!!!,2019-05-12T11:25:46Z
alliebeemac,"<b><i>Telltale: makes you think that Clem dies</i></b><br> <br><b><i>Also Telltale: LMAO, It&#39;s just a prank, bruh.</i></b>",2019-05-29T02:17:00Z
alliebeemac,U gotta finish it!!! Amazing ending!!!,2019-03-28T19:33:07Z
alliebeemac,"Well....its been a week. I&#39;m not crying YOU&#39;RE crying. There&#39;s something in my eyes, its nothing!!",2019-04-09T14:13:29Z
alliebeemac,"Rly hoped you played act 3.. i quit first time.. could not play anymore, too much emotions.. but second playthrough i went all the way.. and now im happy i did, and wishing for more clementine...",2019-10-22T02:17:46Z
alliebeemac,I think you should make a stream of you choosing different choices,2019-03-27T21:08:55Z
alliebeemac,"Late commenting, but the reason chopping it off didn&#39;t, and wouldn&#39;t have, come up on the spot is... they were out in the open surrounded by walkers.  An attempt to amputate then not only brings more of the dead on them, it means Clem has no more way to protect AJ to try to get him home and <b>that</b> is her priority.",2019-06-04T04:36:20Z
alliebeemac,This was so hard to wacth emotional your amazing my friend your videos always makes my anxiety away your a sweetheart,2019-03-27T22:41:25Z
alliebeemac,&quot;I can&#39;t do QuickTime events I&#39;m in fucking mourning&quot; lmfaoo,2019-03-28T12:00:26Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=EVw5appJHbg&amp;t=14m20s"">14:20</a> lois actually hit the shot",2021-09-22T03:05:42Z
alliebeemac,Why you gotta make me cry more by watching you cry! :(,2019-03-27T21:16:54Z
alliebeemac,"I was so distraught and disillusioned when Clem got bit I couldn&#39;t enjoy the rest of the game xD I was so hurt, fucked up and pissed and just so much was going through my head I was so fucked up I HATED seeing that! XD",2019-03-28T07:02:19Z
alliebeemac,Giving you a needed internet hug and a box of tissues.,2019-03-28T16:38:56Z
alliebeemac,We all cried rivers nice walk through I&#39;m subscribed,2019-03-28T03:05:47Z
alliebeemac,"I&#39;m with you on the chop that leg off thing, but to be fair, that didn&#39;t work so well for Lee...",2019-03-27T23:48:59Z
alliebeemac,The plot holes you said at the end are kinda wrong here.<br>Since the game has never followed that rule straight from the season 1.<br>They used the same weapons from killing walkers to cutting off limbs and eating something chopped by the same weapon,2021-02-07T12:45:40Z
alliebeemac,BRUHHHH HOW DID SHE KNOW SOMEONE WAS GON GET SHOT IN the NECK,2019-04-05T01:24:21Z
alliebeemac,The most I’ve ever cried” Flashback at red dead redemption two ending Arthur’s death,2019-03-28T23:00:10Z
alliebeemac,I hope you become a big youtuber some day. Il sub to help you out. Keep working hard. This episode was the saddest one.,2019-03-29T14:46:32Z
alliebeemac,"and compare with Russian reactions when Clementine being alive , where only half, maybe 70-80 percent are happy, while others strive to show their disapproval and not understanding, as if why Lee died and Clem survived or how they got out, she had to be dead and so on, Ooo GOD ,   why my Russian brothers can&#39;t just smile or cry, show their feelings and just be glad that Clementine is alive.  I love you foreigners, glad that there are normal people who might just be glad that Clementine is alive and not looking for reasons to curse the ending",2019-03-31T17:20:37Z
alliebeemac,Anyone: <b>says anything</b><br><br>Allie: Oh my fucking god they&#39;re gonna die,2019-03-27T20:29:46Z
alliebeemac,Maybe we’ll get new subs for your reaction to Clem like the<br><br>SPOILER WARNING<br><br><br><br><br><br>Arthur’s death reaction.,2019-03-27T20:04:12Z
alliebeemac,I cried too!! I was in school!,2019-03-27T20:01:49Z
alliebeemac,"In the comics after the temporary destruction of the ultimate universe and the providential intercession of the Molecule man, Peter and Miles were both Spider-man simultaneously. I don&#39;t think Peter necessarily has to die for Miles to become Spider-man. A spinoff is a possibility or maybe in a future game you could play as both.",2018-09-14T09:34:26Z
alliebeemac,The only thing better than your reaction to Miles appearing was your realization that Miles&#39; father is Officer Davis.,2019-03-08T19:47:07Z
alliebeemac,love your stream allie &lt;3,2018-09-09T12:13:06Z
alliebeemac,I had no idea that you could find the Black Cat&#39;s cat-dolls on your own without going to the stakeout first.,2019-03-11T12:45:02Z
alliebeemac,I hope you eventually learned that that to spin and throw an enemy they either have to be electrified or webbed up first.,2019-03-11T17:40:30Z
alliebeemac,I never understood fast travel it takes the fun out of it I enjoy the swinging,2021-10-18T02:58:52Z
alliebeemac,"I never get tired of you complaining that you don&#39;t have enough crime tokens to buy stuff, and then minutes later you complaining about all the crime alerts. :)",2019-03-11T14:03:15Z
alliebeemac,"If Allie listens to Adventure Zone podcast, does she follow Critical Role?",2019-01-05T20:20:40Z
alliebeemac,U seriously played 6 hours,2021-03-24T07:19:01Z
alliebeemac,Hìiiiiiiiiiiiiiiiii!!!!!!,2019-03-30T22:15:59Z
alliebeemac,Hi,2019-03-30T22:20:01Z
alliebeemac,Hi,2019-03-30T22:08:32Z
alliebeemac,Great stream as usual 😁,2021-05-02T05:23:33Z
alliebeemac,Do you realize how hard it is to breathe out of your nose or not huff and puff when you’re trying to be sneaky and quick at the same time?,2021-05-08T07:08:41Z
alliebeemac,I like this video it&#39;s great.,2021-05-03T15:41:59Z
alliebeemac,"I&#39;m very confused by people feeling the need to defend Bose and his actions. He clearly abused Jimmy in some way shape or form. You don&#39;t take off your tie and wrap it around your hand as you&#39;re talking to someone you&#39;ve locked in a hotel room with you &quot;to talk&quot;. He at the very least physically abused him. But given that it sounds like Jimmy was at least a young man by that point, to me it seems more likely it was something else. Given Jimmy is a strong, able bodied, already violent young man, and loud and dramatic to boot, I don&#39;t see him cooperating too much with an older out of shape man who he&#39;s already afraid of and aggressive toward beating him with advanced warning like that. He very much seems like he&#39;d scream and fight back, which would make what was going on pretty noticeable to everyone in the hotel and probably leave Bose with at least some bruises of his own. It seems more likely to me that some kind of intimidation/abuse that Jimmy didn&#39;t know how to deal with caught him off guard and unable to defend himself. Especially considering what Bose said and the way he said it.<br>The scrapbook could&#39;ve been Jimmy trying to figure out what&#39;d been done to him, or something he was driven to make out of worry that Bose might hurt him, or something he made prior to meeting Bose as some manifestation of fears he already had about doctors as young man realizing/thinking he was mentally ill, and hearing horror stories about how awful institutions were.<br>Even if Bose didn&#39;t sexually abuse him, I can understand Jimmy making that up, out of fear people wouldn&#39;t take Bose beating him seriously. Jimmy shouldn&#39;t have to put up with being physically abused either, and if lying about what exactly happened was the only way he felt he could get justice and be safe, I can&#39;t really blame him. Bose has no excuse putting his hands on a patient he should have had committed for inpatient treatment the moment he realized he was a danger to others. There is no &quot;What Jimmy did drove him to extremes&quot;, there is no excuse for a doctor abusing a patient he&#39;s there to help. Beating a patient does them no good, and a doctor would damn well know that.<br>But the thing is, Bose&#39;s actions pretty well indicate this probably isn&#39;t the case. Cops are much more likely to trust a doctor with no prior record of abuse than a violent mentally ill young man with probably several complaints and accusations against him. Even substantiated accusations of beating Jimmy, Bose probably could&#39;ve gotten ignored by police by detailing the things Jimmy had done. Accusations of sexual abuse with no proof and the squeaky clean doctor saying &quot;No, this kid has made false accusations against me before, he&#39;s fed me glass, he kills animals, he played a part in the death of a young girl, he&#39;s deranged, he needs to be committed.&quot; would be ignored by police faster than you could sneeze at, <i>whether or not they were true.</i> And Bose would know that, he would very well know his career isn&#39;t instantly over, and he wouldn&#39;t be THAT afraid of police involvement. That pretty strongly indicates Jimmy and Rose went to the police with some kind of  proof (sheets, clothes, a r@pe kit, corroborating bruises or marks, etc).<br>Soooooo, Bose is almost certainly a creep and probably a molester, in my opinion...",2021-05-02T10:08:17Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=M12QAmRsJ8g&amp;t=1h37m30s"">1:37:30</a> is a great scene. Doesn’t get enough attention I don’t think",2019-02-27T20:44:03Z
alliebeemac,"I felt the same way when i found out about Arthur, i wanted to stop playin, and did for a bit,  but eventually kept on goin",2018-12-14T04:40:13Z
alliebeemac,"<a href=""https://www.youtube.com/watch?v=M12QAmRsJ8g&amp;t=5h54m02s"">5:54:02</a><br>The reaction you were looking for.",2019-08-25T15:09:57Z
alliebeemac,"Doc Holiday flashback. When I was playing as soon as I saw the coughing fit and he fell off the horse. I was like, &quot;Nononono. Please. Please not like Doc.&quot; 😢",2018-11-23T02:49:53Z
