Youtuber,Comments,Date
MegMage,"TIMESTAMPS - Hope your having a good day/evening!<br><br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=4m47s"">4:47</a> - Redcliffe Castle, Discussion about Connor<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=18m17s"">18:17</a> - Leliana reaches Level 8<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=27m51s"">27:51</a> - Alistair&#39;s Gift conversation<br>---<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=32m24s"">32:24</a> - Redcliffe Castle, Talking to Connor<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=38m00s"">38:00</a> - Redcliffe Castle, Decision<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=43m05s"">43:05</a> - Redcliffe Castle, The Urn of Sacred Ashes<br>---<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=50m12s"">50:12</a> - Mynt reaches Level 9<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=53m58s"">53:58</a> - Redcliffe Castle, Chatting with Alistair<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=57m58s"">57:58</a> - Redcliffe Castle, Chatting with Leliana<br>---<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h05m25s"">1:05:25</a> - Party Camp, Speaking with Alistair<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h09m40s"">1:09:40</a> - Party Camp, Conversation with Sten<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h16m33s"">1:16:33</a> - Enchantment? Enchantment!<br>---<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h25m24s"">1:25:24</a> - Party Camp, Chatting with Leliana<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h30m32s"">1:30:32</a> - Party Camp, Bacon the Mabari shenanigans<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h48m14s"">1:48:14</a> - Cutscene, Denerim<br>---<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h50m00s"">1:50:00</a> - Sten reaches Level 8<br><a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=1h56m43s"">1:56:43</a> - Denerim, The Bickering Chantry Sisters<br>---<br>--<br><br>Oh boy, this episode - Isolde&#39;s voice actress nailed it with her delivery.<br><br>Again, as I&#39;m biased towards Jowan, I won&#39;t say anything regarding him. However, I will ask what your decision was regarding Connor - What was your choice?",2021-09-20T21:25:51Z
MegMage,"I actually love that you ended up with that Connor outcome instead of the others, even though it mostly happened cause exploring got the better of you loll. people need to realize though someone playing this game for the very first time and not knowing anything about it going in is not gonna get the perfect happy ending to every quest. How could she know that she had to leave and do the whole circle quest line and then come back to save Connor? No one would know that the first time unless you looked it up",2021-09-20T17:36:37Z
MegMage,"I always thought they missed an opportunity, Jowan was cut as a party member early on. You would be able to use the Gary Warden right of recruitment to force them to let him join the party. I thought that be pretty funny coming full circle from the right of recruitment being used at the circle.",2021-09-20T16:08:57Z
MegMage,It was pretty hilarious watching you stumble your way into what is probably the second worst outcome for Redcliff arc. I really enjoyed your reactions as they were happening.<br>In my first playthrough I went for almost exactly the same outcome with you except I took the burden of killing Connor with my warden. Not sure which is worse now but at that time it felt like a better choice than letting Isolde kill him.,2021-09-21T03:20:58Z
MegMage,"Respect you for sticking with it even with the horribly sad outcome. Sadly you don&#39;t get much warning (especially if you&#39;ve never played it) that if you go upstairs you can be railroaded into Connor dying via Isolde. You pretty much have to agree to do Jowan&#39;s ritual on the spot or, (since by this point I&#39;ve always let him go and told him to escape so it&#39;s not an option) you ask if there&#39;s another way to enter the fade. I actually didn&#39;t know you <b>could</b> go upstairs and talk to Connor without triggering the demon, and I&#39;ve played this for years. I think what messed you up was going to the door to Eamon&#39;s room, which triggered the demon to attack. Poor Connor :( I always end up saving him via the non blood magic way, but my warden is a goody two shoes who wants to save everyone. I personally despise Isolde for how she treated Alistair, but even I feel sorry for her since she clearly loves her child and the thought of a mother being forced to murder her kid is just so sad :(",2021-09-21T04:02:04Z
MegMage,"It was so interesting to see this outcome for Connor! I knew it existed but I haven&#39;t seen it before, as I usually go to the mages in the Tower to cure Connor. But I loved the voice acting of Isolde in that scene - so raw and powerful. It really tugs at the heart. I respect that you stood by this decision! I also love that you play Mynt as someone who sticks to her beliefs and decisions without changing herself to please other people. That&#39;s refreshing and fun to watch 😄",2022-12-07T05:02:13Z
MegMage,"Already knew from the thumbnail what decision you made (Connor&#39;s demon only shows up outside the Fade if you tried to kill Connor or got too close to the Arl) and honestly, I&#39;m not surprised. I made the same mistake on my first playthrough as well. It happens. The optimal outcome, if you aren&#39;t aware, is going to the Circle of Magi and getting them to exorcise the demon without any sacrifices. Unfortunately, not sure if someone already told you this but, if you&#39;re looking to be a Blood Mage, you&#39;ve lost the only opportunity to learn it in this game (not counting the expansion). Mynt has to confront the demon in the Fade to learn Blood Magic, which the other two options would allow. Otherwise, respect for not going back to a previous save.",2021-09-21T04:35:36Z
MegMage,Well I&#39;ve never seen that ending to Connor&#39;s story before... so thanks I guess for showing it? <br><br>I tend to go for the option that saves both Connor and Isolde but it does require asking for alternatives to the blood magic ritual to unlock and a vist to the Circle.<br><br>Also RIP Owen&#39;s daughter Valena since you didn&#39;t find her in time because you didn&#39;t check the final door in a corridor last episode.,2021-09-21T17:59:33Z
MegMage,"I love this game so much, the replay value and the branching choices are so well done.",2021-09-20T18:48:07Z
MegMage,"This is so crazy. I made an elven mage like you, but my mage trusted the first enchanter and the circle of magi, so I betrayed Jowan at the start of the story. When I got to this part of the story, I immediately was just like &quot;Yeah lets go to the first enchanter and circle of magi for help&quot; and didn&#39;t even think of any other options. Seeing you think and choose exactly opposite of me is so incredibly interesting.",2023-04-01T06:04:31Z
MegMage,"Yep, one of the darker solutions, stuff happens on first playthroughs.<br>Has your chat mentioned that Liliana is very handy with a sword?  I like to put points in her dual wielding and equip her with sword&amp;dagger in slot 1 and have bow&amp;arrow in 2nd weapon slot.  She automatically switches to sword when enemies get in here face, and because of her high dexterity can fight without taking much damage.<br> I also level her lock picking up to max because blowing chest up damages the contents.",2021-09-20T20:07:39Z
MegMage,This was tough seeing Isolde kill Connor but I am not at all unhappy you received this outcome for them. It really hits home that the game has different consequences for different actions each player may take. Getting to see your reactions to those consequences is a true highlight of this play through. I commend not re-loading or looking it up and this is really solidifying itself as the best DA:O play through I’ve watched.,2022-02-22T17:52:51Z
MegMage,Dragon Age choices and outcomes are more complicated than Mass Effect choices 😂,2021-09-21T04:44:45Z
MegMage,Jowan is that one friend that just keeps fucking up and making situations worse.,2021-09-20T21:54:59Z
MegMage,In my first playthrough I also didn&#39;t get &quot;paragon&quot; result when it comes to Redcliff. I went with Jowan Ritual. If you wonder - there is option to use mages and lyrium instead of blood magic and Izolde but you need first to complete Broken Circle (Mage questline for Blight). <br><br>Good to see you fiddling with mods. Shame you didn&#39;t had more cosmetics at the character creation. I usually add 2 mods worth of hairstyles and colors which allows making more unique player characters.,2021-09-20T22:56:31Z
MegMage,"Those unique Feastday DLC gifts in Bodahn&#39;s shop are more dangerous than any forbidden magic. If a companion&#39;s approval level increases to the next threshold (where it gives a stat bonus and usually unlocks new dialogue options) without first completing the previously unlocked dialogue paths, then some of the dialogue you haven&#39;t yet listened to can and will become unavailable, which can lead to sequence breaking and bugging stuff with that companion.",2023-05-16T16:29:27Z
MegMage,"Ngl, this was really entertaining, and it&#39;s so refreshing to see someone actually not get the &quot;best ending&quot; for a change! Truly blind playtroughs are great. That said, the amount of friendly fire had me feeling a bit stressed...? Poor Leliana died a lot due to Mynt&#39;s freezing her and enemies walking right up to her and attacking (I believe they deal extra damage/can&#39;t miss if you are frozen, something like that, it&#39;s been awhile since I read on the battle system). <a href=""about:invalid#zCSafez""></a> Well, you seem to be having fun, so that&#39;s what matters. But ouchie! All those healing kits. Hahaha",2022-11-19T10:19:46Z
MegMage,"People who are fans of this game like to go on and on about the horrible stuff you can do and the choices that are really hard but when people do make them, there&#39;s definitely a certain Best choice that people have picked for themselves and so it creates this whole conflict of &quot;how could you do that&quot;. Don&#39;t worry about it, I did so much stuff my first playthrough through ignorance and I enjoyed it anyway.",2021-11-05T16:26:54Z
MegMage,"There are no right or wrong choices. It is just a video game and if there is an option given by the developers, there is nothing wrong in taking it. Don’t understand the complaints. Play it your way. 👍🏼",2021-09-20T16:24:51Z
MegMage,The good news about RPG&#39;s is that there&#39;s so many choices that you can play the game again to get all the other outcomes!<br><br>Play Dragon Age to death!,2021-09-20T20:53:18Z
MegMage,"Personally I don&#39;t get all the hate Isolde gets, she was a desperate mother who didn&#39;t want to loose her son, when a child is taken to the circle they&#39;re not allowed to ever see their family again, of course she didn&#39;t want anyone to find out he had magic.<br>More than anything I get confused when people hate Isolde yet are okay with Jowans part in it?",2021-11-08T18:45:08Z
MegMage,"Morrigan is intelligent &amp; quick-thinking &amp; likes it when player compliments her on same.  A practical/ruthless warden will find points in common with her, more so than idealistic, self-sacrificing warden at least.",2021-09-21T11:42:49Z
MegMage,"Wow, never seen seen that ending to Connor&#39;s story before, how sad. I always go to the tower circle and do the mage/lyrium/ go into the fade ending where everyone lives. I wondered why you didn&#39;t pick option two when talking to Jowan, &quot;Is there no other option&quot;. Seems like you didn&#39;t notice it. Pretty sure that is what opens the dialogue to using Lyrium.",2023-01-06T11:31:19Z
MegMage,I can&#39;t believe no one in the chat warned you about the DLC gifts 😨<br>They can break quests and if you gain friendship too fast it mean that you&#39;ll loose out on a bunch of conversations with your companions.,2021-11-08T19:49:15Z
MegMage,"): Don&#39;t let them get to you. If we wanted to watch how we played a game, then we&#39;d play it instead. We come here for you! Keep making your own decisions because you should never have to apologize for who you are.",2021-09-20T16:38:23Z
MegMage,"<a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=44m21s"">44:21</a> pretty sure you killed her kid, she just gave the final blow 😂",2021-09-22T21:34:21Z
MegMage,"I’m loving Mynt’s journey. I kind of have a current headcanon (obviously not knowing where you take Mynt with romances) that Leliana has a massive crush on her because of every time she says “I can do that for you” with locked chests. Like she’s trying to impress/get her attention (even though I know it’s just the game mechanic having a rogue in your party). <br><br>Love how chaotic she is too, makes for a fun watch of the game from an RPG point of view",2023-01-05T00:25:55Z
MegMage,"Sten is great, because you just have to not take his shit and give him contra in convos, and he will love you for it :D",2021-09-24T02:31:56Z
MegMage,Loving the playthrough! You&#39;re doing great!,2021-09-21T11:03:25Z
MegMage,Bit late but im really surprised with this choice. I feel like the 3rd option is a bit of a scapegoat. Choosing between sacrificing a possessed child or his caring mother is a great choice.,2022-06-10T11:22:41Z
MegMage,"<a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=2m32s"">2:32</a> Teagan is so iconic during this cutscene. &quot;Nooooooobody tells him what to do! Nooooooobody! Ha! Ha! Ha...!&quot; XD",2021-10-07T06:27:34Z
MegMage,"<b>*SPOILER*</b> knowing that you’ve already played through inqusition by now, i think it’s safe to comment about how much i laughed my ass off at your Alistair comment at <a href=""https://www.youtube.com/watch?v=3z43NPemVJw&amp;t=55m28s"">55:28</a> . LMAOO psychic queen! 🔮🧝‍♀️",2023-06-01T03:01:59Z
MegMage,"I guess most of people thought Alistair&#39;s doll is for him, never think about it could be a voodoo doll lol.",2023-07-24T01:17:33Z
MegMage,Thoose free gifts that gives +50 approval from Bodahn are unfortunally game breaking since you will loose a lot of companion dialogue by skipping ahead too fast.<br><br>That is why there is also the -50 gifts which are called pranks to neutralize the effects of the gifts.<br><br>For example by giving Alistair the Grey Warden puppet you jumped 3 approval levels that gives new unique dialogue with him and unless you neutralize it by giving him the chastity belt you will miss all of them up to his final one on the &quot;Major&quot; level.,2021-09-21T19:07:28Z
MegMage,I&#39;ve never seen this ending to the possession. I always end up with no sacrifice as I would have the lirium for the ritual.,2021-09-21T07:37:22Z
MegMage,Bann Teagan should have been a squadmate.,2021-09-20T16:33:15Z
MegMage,I had no idea that was a possible outcome 😲,2021-09-20T16:53:45Z
MegMage,"If you haven’t finished Dao yet, spoiler alert: but in my playthough I had already finished the Circle of Magi quest and the first enchanter basically “owed me one” so when I got to the part with Connor instead of using blood magic there was an option to travel to the Circle and gather mages and lurium needed to send one of the party members into the fade to find Connor and fight the demon. I love that there are so many different ways to play. It’s interesting to see what you do versus your fav YouTuber/streamer",2021-12-06T17:15:01Z
MegMage,the first paythrough is always the most fucked up in Origins 2nd playthrough is where the fun begins,2021-09-21T04:13:46Z
MegMage,"Introducing Connor: The primary argument for Circles<br>RIP the child 😢<br><br>Also, kind of chafed from, &quot;Just because [Jowan&#39;s] powerful, we can&#39;t just kill him for it. There&#39;s other people to worry about.&quot;<br>You mean uh...people like assassins? Which Jowan also is 😝<br><br>Not sure how far ahead you are, but I hope the chat has been behaving itself with keeping spoilers low.<br>It at least didn&#39;t scream at you for going the wrong way, so I guess that&#39;s a good sign 😅",2021-09-20T15:57:55Z
MegMage,You can save both Connor and his Mother if you do Circle of Magi first if you can save your &quot;First Enchanter&quot; In the Circle Tower sorry for spoiling this for you,2021-09-21T06:11:01Z
MegMage,Thanks for playing this unconventional game. Can&#39;t wait for your Assassin&#39;s Creed Unity playthrough.,2023-07-23T08:36:59Z
MegMage,"I’m so glad she played Rogue before Unity, I think she’ll be amazed by the intro of Unity and the new mechanics",2023-07-23T20:51:57Z
MegMage,"Achilles had been reluctant to acknowledge Shay&#39;s correctness until he personally laid eyes on the artifact. Both the Assassins and Templars believed the temple contained what seemed to be an &quot;ordinary&quot; artifact, possibly an Apple of Eden. There&#39;s even a moment when Liam questions Achilles, asking: &#39;Is this the Apple?&#39; as they look at the artifact. Inside the Temple, Achilles eventually admits that Shay is right and intervenes to prevent Liam from shooting him, finally realizing his mistake and showing a willingness to FORGIVE Shay (a contrast to Liam, who understandably succumbed to rage after witnessing Shay&#39;s actions that led to the demise of his friends and the destruction of their brotherhood; I also believe this is what led to Shay showing Achilles mercy, and the points Shay made were just to convince Haytham, which worked).<br><br>Liam&#39;s line stands out to me: &#39;I hope that world is a good one.&#39; He tries to make Shay contemplate the consequences of his actions – while he did stop the precursor crisis, he inadvertently granted ultimate power to the Assassins&#39; greatest enemy, the Templar Order.<br><br>Both sides have their flaws. Rogue&#39;s tragedy is a result of a giant misunderstanding and poor circumstances. Achilles changed after his entire family died, and Shay was being heckled by Chevalier (among other things), which caused him to change his view on the Assassins. Then, after the journey back from Lisbon, he decides to choose (to me) the worst possible course of action and betrays the Colonial Assassins, subsequently wiping them off the face of the Earth.<br><br>In an ideal world, Achilles would have handled the tremendous amount of grief, and Shay would have calmed down during his transoceanic journey. The two could then have a conversation and realize the risks that investigating the Voynich Manuscript Temples brought, leading them to change the Brotherhood for the better.",2023-07-23T15:07:13Z
MegMage,"I think Rogue has my favorite Ezio&#39;s Family arrangement. Great playthrough! One of the things I appreciate about this game is the WEIGHT each assassination has on Shay. Killing people, even bad people, should be hard for a good person. Is Shay a good person? I don&#39;t know, but I think he tries his best to be in his own flawed way. Excited for Unity!!",2023-07-23T15:08:12Z
MegMage,That ending always gives me the chills,2023-07-23T15:49:39Z
MegMage,I think the thing that this game was trying to tell us was: not all Templars are bad and not all Assassins are good,2023-07-23T16:01:24Z
MegMage,Achilles says he won&#39;t forget what happened but the world will. By not telling Connor I think he&#39;s keeping his word by not passing on the information that he knew even to other assassins.,2023-07-23T16:40:49Z
MegMage,"A lot of people like to complain about this game that they effectively just title swapped the Templars and Assassins, but I think that&#39;s kind of the point.<br><br>We&#39;ve always seen this conflict from the perspective of the Assassins. But think about how our actions in-game would look from the perspective of the Templars, who also think they&#39;re doing the right thing.<br><br>Hooded figures stalking the streets under their noses, slaughtering their coworkers and superiors, always afraid that a simple bump on the street with a stranger could be your last action in life. Using poisonous gases and injectable toxins, or simply bombarding their victims with knives, bullets or explosives. We (the character) essentially are terrorists, just ones who we (the player) know are doing the right thing because it&#39;s a video game.<br><br>It&#39;s not a flattering look. And it isn&#39;t helped when, occasionally, an Assassin brotherhood loses their way like Achilles&#39; had. Suddenly, they&#39;re just terrorists, without the &#39;protagonist morality armor&#39; behind them.",2023-07-23T15:45:18Z
